11:58:25.491 -> $54900;-0.00;-0.02;1.02;-0.00;-0.01;1.02;2.93;-3.72;2.99;4.70;3.41;3.84;18.94;53.20;15.83;18.94;53.20;15.83;101524.61;21.61;0.06;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:25.583 -> $55000;0.00;-0.02;1.02;-0.00;-0.01;1.01;0.24;-1.71;-4.33;3.11;-0.49;1.34;18.04;54.47;16.35;19.48;53.38;14.96;101533.67;21.62;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:25.677 -> $55100;-0.00;-0.01;1.02;-0.00;-0.01;1.01;-2.32;5.43;-0.43;5.24;-3.11;-1.46;18.94;53.56;15.83;18.58;53.20;16.18;101531.12;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:25.769 -> $55200;-0.00;-0.01;1.02;-0.00;-0.01;1.01;-2.13;-2.50;-0.06;-1.71;2.01;2.99;18.94;52.84;16.87;18.40;52.29;16.70;101531.66;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:25.909 -> $55300;-0.00;-0.01;1.01;-0.00;-0.01;1.01;1.40;2.44;-4.33;4.51;-1.46;2.80;18.22;55.74;14.79;18.22;55.74;14.79;101533.11;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.002 -> $55400;-0.00;-0.01;1.01;-0.00;-0.01;1.02;1.95;0.98;0.67;0.98;8.90;-0.06;19.48;55.20;16.35;19.48;55.20;16.35;101532.25;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.096 -> $55500;0.00;-0.01;1.01;-0.00;-0.01;1.01;0.79;-1.89;-1.16;0.61;2.74;-6.83;19.12;53.38;15.66;19.12;53.38;15.66;101527.63;21.62;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.189 -> $55600;-0.00;-0.01;1.02;-0.01;-0.01;1.02;3.54;11.95;-6.83;1.22;4.02;1.04;19.30;52.47;15.48;19.30;52.47;15.48;101530.94;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.282 -> $55700;-0.00;-0.01;1.02;-0.01;-0.01;1.01;-4.82;10.18;-4.33;-1.71;2.20;2.26;20.20;54.47;16.70;20.20;54.47;16.70;101532.79;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.376 -> $55800;-0.00;-0.01;1.02;-0.01;-0.01;1.01;-1.89;3.23;-0.79;2.38;-5.37;-8.11;17.68;53.74;16.35;19.48;54.83;16.35;101528.88;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.468 -> $55900;-0.00;-0.01;1.01;-0.00;-0.01;1.02;2.56;-0.67;0.12;1.40;-2.50;2.44;19.30;55.74;15.83;18.22;54.65;16.87;101531.02;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.608 -> $56000;-0.01;-0.01;1.01;-0.00;-0.01;1.01;-0.73;2.80;0.67;-1.52;-0.85;7.44;19.48;53.38;16.35;19.48;53.38;16.35;101532.79;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.702 -> $56100;-0.00;-0.01;1.02;-0.00;-0.02;1.01;0.24;-2.68;13.84;-3.84;1.52;-0.79;19.30;54.65;16.87;19.30;54.65;16.87;101532.97;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.796 -> $56200;-0.00;-0.01;1.01;-0.01;-0.01;1.02;1.40;4.02;-1.65;-2.32;-1.28;1.52;20.02;54.29;16.53;20.02;54.29;16.53;101531.73;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.890 -> $56300;-0.00;-0.01;1.02;-0.00;-0.01;1.01;2.74;13.17;-8.96;-2.87;-2.87;1.04;19.84;53.38;16.70;19.84;53.38;16.70;101533.32;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:26.983 -> $56400;-0.00;-0.01;1.01;-0.01;-0.01;1.02;1.59;-0.49;0.67;-5.79;-10.67;8.66;17.50;53.93;16.87;17.50;53.93;16.87;101530.62;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.076 -> $56500;-0.00;-0.01;1.01;-0.01;-0.01;1.02;0.79;-9.21;2.26;0.43;9.33;-5.61;19.66;55.01;16.87;18.76;54.11;16.70;101530.84;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.169 -> $56600;-0.01;-0.01;1.02;-0.00;-0.01;1.02;3.54;-2.50;10.79;2.74;-1.10;1.16;17.86;54.29;16.53;20.38;54.29;16.18;101535.82;21.62;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.309 -> $56700;-0.00;-0.01;1.02;-0.01;-0.01;1.02;1.59;-0.06;-0.06;2.38;-7.20;-8.41;18.58;54.65;16.87;20.02;53.93;16.18;101531.73;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.401 -> $56800;-0.00;-0.01;1.02;-0.00;-0.01;1.01;1.22;-1.71;5.49;2.56;-3.29;10.12;18.58;53.56;15.83;18.58;53.56;15.83;101531.91;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.494 -> $56900;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-0.18;1.16;-3.48;2.38;-2.68;-0.61;19.84;54.83;16.35;19.84;54.83;16.35;101531.62;21.61;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.588 -> $57000;0.00;-0.01;1.02;-0.00;-0.01;1.02;-0.98;-1.71;-1.16;3.72;-9.57;-4.51;17.86;53.56;15.48;17.86;53.56;15.48;101531.94;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.681 -> $57100;-0.00;-0.01;1.02;-0.00;-0.01;1.01;5.85;2.62;-5.91;5.24;5.06;-4.51;18.76;52.65;16.35;18.76;52.65;16.35;101532.97;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.775 -> $57200;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-2.87;2.38;1.89;1.40;5.24;0.12;19.48;53.38;16.35;19.48;53.38;16.35;101532.68;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:27.868 -> $57300;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-0.55;3.84;13.29;2.56;5.24;4.94;19.48;53.38;16.35;20.20;54.47;16.35;101529.24;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.008 -> $57400;0.00;-0.01;1.01;-0.01;-0.01;1.02;-1.16;-1.22;1.04;0.00;-1.65;9.94;18.94;53.93;14.44;18.40;54.83;14.96;101534.11;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.100 -> $57500;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-0.73;0.37;12.07;-4.27;6.04;0.12;19.30;53.20;16.18;19.30;53.20;16.18;101534.07;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.194 -> $57600;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-4.27;0.00;-0.43;3.35;7.26;0.67;18.40;52.29;15.66;18.40;52.29;15.66;101531.02;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.287 -> $57700;-0.00;-0.01;1.02;-0.01;-0.01;1.02;-0.37;-6.95;-8.41;-2.32;4.57;1.52;19.48;53.02;15.66;19.48;53.02;15.66;101534.61;21.63;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.380 -> $57800;-0.00;-0.01;1.01;0.00;-0.01;1.02;-1.71;8.72;1.52;-1.71;1.16;3.17;19.48;54.11;16.70;19.48;54.11;16.70;101535.50;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.474 -> $57900;-0.00;-0.01;1.01;-0.00;-0.01;1.02;1.22;2.01;1.89;-3.11;-0.24;1.16;18.22;53.56;16.53;18.22;53.56;16.53;101532.26;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.567 -> $58000;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-0.18;0.12;3.35;0.24;6.04;9.57;19.12;52.65;16.00;19.84;54.47;16.35;101529.41;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.707 -> $58100;-0.01;-0.01;1.02;-0.01;-0.01;1.02;1.95;-8.66;5.12;-0.37;-3.11;10.61;18.58;53.20;15.13;20.57;54.83;16.70;101527.71;21.63;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.801 -> $58200;-0.00;-0.01;1.02;-0.00;-0.01;1.01;1.22;-1.71;12.62;0.24;3.60;1.71;20.38;53.93;16.53;20.38;53.93;16.53;101529.96;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.894 -> $58300;-0.00;-0.01;1.01;-0.01;-0.01;1.01;-2.32;-8.41;-2.74;2.13;-3.11;-5.61;18.94;54.29;16.87;18.94;54.29;16.87;101535.14;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:28.988 -> $58400;-0.01;-0.01;1.01;-0.00;-0.01;1.01;-2.32;6.04;-3.11;1.95;-1.71;1.34;20.20;53.38;16.35;20.20;53.38;16.35;101531.19;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.081 -> $58500;-0.00;-0.02;1.02;-0.00;-0.01;1.02;1.40;4.45;3.17;3.54;5.06;-3.11;18.58;53.93;14.09;18.58;53.93;14.09;101532.33;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.172 -> $58600;-0.01;-0.01;1.02;-0.01;-0.01;1.01;0.24;6.04;-6.83;-2.50;8.72;11.34;17.14;53.93;15.48;17.14;53.93;15.48;101534.75;21.62;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.266 -> $58700;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-1.34;7.50;-4.88;2.13;10.37;-2.56;19.12;54.11;16.70;18.40;52.65;17.05;101531.94;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.407 -> $58800;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-0.98;-2.07;-6.28;0.61;2.99;7.99;20.02;54.29;16.87;20.02;53.20;16.18;101531.91;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.501 -> $58900;-0.00;-0.01;1.02;-0.00;-0.01;1.01;-3.29;0.98;-2.38;0.00;-0.06;11.34;19.66;53.93;16.53;19.66;53.93;16.53;101534.32;21.62;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.595 -> $59000;-0.00;-0.02;1.01;-0.00;-0.01;1.01;0.00;-3.90;-4.70;-5.00;5.06;1.34;19.48;54.47;16.00;19.48;54.47;16.00;101533.32;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.689 -> $59100;-0.00;-0.01;1.02;-0.00;-0.01;1.01;0.43;-2.93;-11.10;1.59;-6.34;1.89;18.40;54.11;16.35;18.40;54.11;16.35;101533.50;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.782 -> $59200;-0.00;-0.01;1.02;0.00;-0.01;1.02;-2.13;-4.94;-2.74;1.22;7.50;3.48;19.66;55.38;16.53;19.66;55.38;16.53;101530.13;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.874 -> $59300;-0.01;-0.01;1.02;-0.00;-0.01;1.02;-0.55;2.38;-5.43;0.24;1.16;10.61;18.58;54.65;16.18;18.58;54.65;16.18;101529.60;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:29.967 -> $59400;-0.00;-0.01;1.02;-0.01;-0.01;1.02;4.33;1.83;-1.65;0.00;5.85;-4.51;18.58;52.84;15.83;18.94;53.20;16.53;101532.72;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.107 -> $59500;-0.01;-0.01;1.02;-0.00;-0.01;1.02;1.95;5.67;1.71;-0.73;-8.60;8.48;20.38;54.29;16.18;19.66;53.56;16.18;101529.99;21.63;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.200 -> $59600;-0.01;-0.01;1.01;-0.00;-0.01;1.02;-1.52;-1.10;-2.01;1.40;13.17;-7.93;19.84;54.11;16.70;19.84;54.11;16.00;101532.72;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.294 -> $59700;-0.00;-0.01;1.02;-0.00;-0.01;1.01;0.00;10.91;2.26;-0.37;-3.48;-1.16;20.57;53.38;16.00;20.57;53.38;16.00;101534.28;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.386 -> $59800;-0.00;-0.01;1.01;-0.00;-0.01;1.01;1.40;-5.12;8.48;-0.18;6.83;3.66;18.76;54.47;15.66;18.76;54.47;15.66;101530.02;21.63;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.480 -> $59900;-0.00;-0.01;1.02;-0.00;-0.01;1.02;1.59;14.45;1.89;2.93;-0.61;-8.29;18.58;54.65;16.18;18.58;54.65;16.18;101528.66;21.62;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.573 -> $60000;0.00;-0.01;1.01;-0.01;-0.01;1.01;5.85;6.65;-3.78;0.79;5.85;-1.65;20.57;52.29;14.96;20.57;52.29;14.96;101533.89;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.666 -> $60100;-0.00;-0.01;1.02;0.00;-0.01;1.01;1.40;-1.10;-6.83;-0.55;-1.65;-2.74;18.76;54.83;17.05;18.76;54.83;17.05;101528.03;21.63;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.807 -> $60200;-0.00;-0.01;1.02;-0.00;-0.01;1.01;0.61;5.43;-1.46;0.98;1.40;-2.74;18.76;54.47;17.05;18.22;53.56;16.53;101530.48;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.901 -> $60300;0.00;-0.01;1.01;-0.00;-0.01;1.01;4.70;1.34;-12.01;4.88;-3.11;3.48;19.66;53.93;16.87;19.12;53.38;18.09;101530.23;21.63;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:30.994 -> $60400;0.00;-0.02;1.01;-0.00;-0.01;1.01;-4.63;-10.67;12.26;-2.50;-3.29;-1.16;19.48;56.29;16.70;19.48;56.29;16.70;101530.34;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.087 -> $60500;-0.00;-0.01;1.01;-0.00;-0.01;1.01;6.22;6.65;2.26;4.70;5.67;-4.70;19.66;53.56;15.48;19.66;53.56;15.48;101533.36;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.180 -> $60600;-0.00;-0.01;1.03;-0.00;-0.01;1.01;-1.16;0.37;-4.88;-1.16;-2.50;4.94;18.58;54.65;15.48;18.58;54.65;15.48;101533.00;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.274 -> $60700;-0.00;-0.01;1.02;-0.00;-0.01;1.02;0.98;-5.12;1.52;-2.87;-3.72;-5.79;18.94;53.20;16.18;18.94;53.20;16.18;101530.91;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.367 -> $60800;0.00;-0.01;1.02;-0.00;-0.01;1.02;-1.71;5.24;-3.48;-1.34;6.28;-5.91;18.22;54.65;14.44;18.22;54.65;14.44;101530.13;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.507 -> $60900;-0.00;-0.01;1.01;-0.01;-0.01;1.02;0.98;2.20;1.34;0.24;-5.73;7.80;18.58;55.01;17.57;19.30;54.29;16.18;101527.82;21.62;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.600 -> $61000;-0.00;-0.01;1.02;-0.00;-0.01;1.01;1.95;5.24;-3.29;3.11;2.20;1.89;18.94;54.29;15.48;20.38;53.56;15.13;101530.48;21.62;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.694 -> $61100;-0.01;-0.01;1.02;-0.00;-0.02;1.02;-3.48;5.43;7.99;-1.16;12.38;-1.28;18.40;53.02;15.31;18.40;53.02;15.31;101527.67;21.63;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.787 -> $61200;-0.00;-0.02;1.01;-0.00;-0.01;1.01;0.79;-6.16;10.30;0.61;0.37;1.04;18.58;53.20;16.18;18.58;53.20;16.18;101531.94;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.882 -> $61300;-0.00;-0.01;1.01;-0.00;-0.01;1.02;0.43;2.99;3.84;-0.73;9.57;1.34;18.94;53.93;16.18;18.94;53.93;16.18;101536.03;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:31.976 -> $61400;-0.00;-0.01;1.01;-0.00;-0.01;1.02;2.38;4.82;-8.96;1.22;12.99;3.17;17.68;54.11;16.70;17.68;54.11;16.70;101532.00;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.068 -> $61500;-0.01;-0.01;1.02;-0.00;-0.01;1.01;1.95;-10.24;10.30;-1.16;-2.68;2.80;18.94;52.84;16.53;18.94;52.84;16.53;101526.92;21.62;0.05;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.208 -> $61600;-0.00;-0.01;1.01;0.00;-0.01;1.02;-4.45;-0.85;-3.29;5.67;-7.80;4.02;19.84;55.20;15.66;19.84;55.20;15.66;101532.86;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.302 -> $61700;-0.00;-0.01;1.01;0.00;-0.01;1.02;0.43;-6.77;-0.24;-0.37;-1.52;2.62;20.38;55.01;16.18;18.58;55.38;15.83;101533.14;21.62;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.395 -> $61800;-0.00;-0.01;1.01;-0.00;-0.01;1.01;1.59;1.16;-8.29;0.79;4.21;2.44;19.84;54.47;16.00;18.94;53.93;16.18;101532.36;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.489 -> $61900;0.00;-0.02;1.02;-0.00;-0.01;1.02;3.54;-2.26;-4.51;-0.37;-5.73;-9.33;19.30;52.84;15.83;19.30;52.84;15.83;101529.07;21.62;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.583 -> $62000;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-2.87;-1.28;1.16;-3.29;-0.24;-2.93;19.84;54.47;16.35;19.84;54.47;16.35;101532.36;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.676 -> $62100;-0.00;-0.01;1.02;-0.00;-0.01;1.01;0.43;4.21;-10.73;1.95;2.80;0.12;19.12;54.11;15.31;19.12;54.11;15.31;101530.70;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.769 -> $62200;-0.00;-0.01;1.02;-0.01;-0.01;1.01;0.43;4.63;0.67;2.38;-11.65;-6.10;18.94;54.29;15.83;18.94;54.29;15.83;101534.35;21.63;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:32.862 -> $62300;-0.00;-0.01;1.02;-0.00;-0.02;1.01;2.38;2.01;12.80;-3.48;8.11;-4.88;19.30;53.56;15.83;19.30;53.56;15.83;101528.27;21.63;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.003 -> $62400;-0.00;-0.01;1.02;-0.00;-0.01;1.02;2.56;5.85;-2.74;-2.13;3.60;-0.06;18.94;55.01;15.13;19.12;54.47;16.70;101534.32;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.096 -> $62500;-0.01;-0.01;1.02;-0.00;-0.01;1.01;5.49;3.60;-1.65;3.72;-1.10;0.12;18.58;53.56;16.53;18.40;54.47;16.00;101531.68;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.190 -> $62600;-0.01;-0.01;1.01;-0.00;-0.01;1.02;1.77;-5.55;11.89;-2.32;-6.77;-1.83;18.58;54.29;17.22;18.58;54.29;17.22;101529.46;21.63;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.283 -> $62700;-0.00;-0.01;1.01;-0.00;-0.01;1.02;0.24;6.28;3.35;0.79;-0.85;-5.91;20.38;55.38;16.87;20.38;55.38;16.87;101532.58;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.376 -> $62800;-0.00;-0.01;1.02;-0.00;-0.02;1.01;0.61;0.55;-8.11;1.59;-9.63;6.52;18.94;53.56;16.18;18.94;53.56;16.18;101532.58;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.468 -> $62900;-0.00;-0.01;1.01;0.00;-0.02;1.01;2.93;-1.10;-2.01;-2.32;6.65;-10.43;19.66;54.65;16.87;19.66;54.65;16.87;101534.89;21.64;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.562 -> $63000;-0.00;-0.01;1.02;-0.00;-0.01;1.01;0.43;-3.72;5.30;2.38;0.98;-1.28;18.58;53.20;15.13;18.58;53.20;15.13;101531.05;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.708 -> $63100;-0.00;-0.01;1.02;-0.01;-0.01;1.02;-2.68;2.62;-0.61;-1.71;3.84;-1.28;19.66;53.93;15.13;19.66;53.93;15.13;101534.89;21.64;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.786 -> $63200;-0.00;-0.01;1.01;-0.00;-0.02;1.02;3.54;-6.16;12.62;0.61;-2.07;-2.74;18.58;55.01;15.83;18.22;54.29;17.57;101531.83;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.883 -> $63300;-0.00;-0.01;1.01;-0.01;-0.01;1.01;1.40;7.68;1.34;1.22;-5.61;-0.98;19.66;55.01;16.53;18.40;55.56;16.70;101533.28;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:33.976 -> $63400;-0.00;-0.01;1.01;-0.00;-0.01;1.01;0.24;1.59;-6.10;1.22;6.04;2.26;19.84;53.74;15.66;19.84;53.74;15.66;101533.64;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.069 -> $63500;-0.01;-0.01;1.01;-0.00;-0.01;1.01;-0.37;0.55;5.98;-3.11;4.45;-1.28;19.48;54.47;15.66;19.48;54.47;15.66;101531.12;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.162 -> $63600;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-4.82;13.17;4.21;0.24;6.04;10.12;19.12;54.11;15.31;19.12;54.11;15.31;101534.00;21.64;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.300 -> $63700;-0.00;-0.01;1.01;-0.01;-0.01;1.02;0.98;-3.54;-3.96;-4.63;4.82;-1.46;18.58;53.56;16.18;18.58;53.56;16.18;101534.72;21.64;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
